id_student,code_module,weighted_score,date_registration
1733160,DDD,19.875,-21.0
1747824,DDD,96.9,-23.0
1757548,DDD,87.125,-143.0
1774297,DDD,64.125,-149.0
1777223,DDD,24.9,-66.0
1782581,DDD,7.05,-86.0
1794309,DDD,,-59.0
1804143,DDD,47.25,-80.0
1808407,DDD,,-67.0
1811098,DDD,,-81.0
1812797,DDD,,-22.0
1822731,DDD,45.15,-45.0
1832492,DDD,59.15,-71.0
1855583,DDD,72.25,-116.0
1871306,DDD,,-113.0
1876461,DDD,,-129.0
1879751,DDD,83.025,-29.0
1881062,DDD,79.9,-126.0
1901764,DDD,70.125,-157.0
1917311,DDD,83.4,-25.0
1925789,DDD,90.025,-154.0
1935155,DDD,78.775,-32.0
1935774,DDD,,-129.0
1986180,DDD,47.9,-29.0
1991049,DDD,,-67.0
1991399,DDD,88.125,-44.0
2001461,DDD,68.9,-4.0
2008795,DDD,20.15,-136.0
2009279,DDD,21.65,-22.0
2014252,DDD,27.05,-115.0
2024838,DDD,6.625,-122.0
2025354,DDD,93.025,-45.0
2025589,DDD,68.275,-140.0
2030241,DDD,3.0,-39.0
2031234,DDD,,-128.0
2032882,DDD,68.025,-95.0
2038885,DDD,,-64.0
2039810,DDD,84.7,-157.0
2043939,DDD,89.025,-32.0
2046628,DDD,,-24.0
2055671,DDD,1.875,-162.0
2057959,DDD,96.875,-84.0
2075945,DDD,76.125,-162.0
2082180,DDD,17.475,-85.0
2098108,DDD,39.625,-37.0
2106468,DDD,,-126.0
2111313,DDD,78.0,-29.0
2134578,DDD,53.35,-29.0
2142243,DDD,65.875,-136.0
2143922,DDD,95.5,-129.0
2150849,DDD,19.525,-95.0
2172709,DDD,62.625,-112.0
2189620,DDD,88.025,-93.0
2196923,DDD,88.875,-67.0
2201235,DDD,78.0,-162.0
2204941,DDD,18.025,-45.0
2205559,DDD,11.25,-28.0
2216442,DDD,9.025,-30.0
2224174,DDD,88.775,-30.0
2226202,DDD,51.775,5.0
2231512,DDD,87.9,-122.0
2232340,DDD,43.15,-112.0
2235019,DDD,9.025,-160.0
2257853,DDD,68.4,-154.0
2260861,DDD,89.125,-64.0
2269148,DDD,14.0,-32.0
2278095,DDD,75.0,-53.0
2279403,DDD,89.375,-43.0
2285405,DDD,54.125,-107.0
2285527,DDD,81.775,-41.0
2288599,DDD,1.125,-136.0
2290604,DDD,46.775,-81.0
2305237,DDD,,-67.0
2307237,DDD,47.375,-99.0
2310615,DDD,87.025,-30.0
2314761,DDD,72.5,-58.0
2317337,DDD,1.625,-64.0
2328759,DDD,13.65,-98.0
2333244,DDD,81.025,-71.0
2337919,DDD,,-36.0
2338290,DDD,81.65,-70.0
2339789,DDD,82.775,-44.0
2341830,DDD,67.275,-151.0
2345307,DDD,,-130.0
2348143,DDD,,-150.0
2355701,DDD,,-28.0
2357019,DDD,69.25,-86.0
2369962,DDD,,-45.0
2391689,DDD,55.5,-101.0
2396471,DDD,81.625,-147.0
2396643,DDD,39.4,-79.0
2398169,DDD,,-32.0
2400764,DDD,30.65,-39.0
2418277,DDD,57.9,-37.0
2423655,DDD,19.25,-30.0
2432655,DDD,59.5,-41.0
2433216,DDD,1.375,-45.0
2452111,DDD,9.15,-14.0
2459418,DDD,36.5,-135.0
2464683,DDD,17.15,-162.0
2471673,DDD,77.5,-22.0
2471812,DDD,,-38.0
2476409,DDD,54.625,-60.0
2481629,DDD,55.775,-65.0
2482085,DDD,2.0,-129.0
2484726,DDD,65.875,-66.0
2488965,DDD,,-24.0
2494306,DDD,51.5,-30.0
2499525,DDD,86.65,-41.0
2507993,DDD,56.275,-94.0
2509321,DDD,83.125,-30.0
2516939,DDD,82.9,-161.0
2517387,DDD,8.5,-98.0
2524969,DDD,,-45.0
2525964,DDD,82.275,-39.0
2527066,DDD,71.375,-133.0
2533609,DDD,27.9,-64.0
2542116,DDD,67.625,-99.0
2542803,DDD,40.5,-94.0
2544678,DDD,2.4,-112.0
2546595,DDD,,-157.0
2556345,DDD,1.625,-78.0
2558893,DDD,14.525,-149.0
2560520,DDD,87.375,-65.0
2561811,DDD,55.7,-95.0
2570274,DDD,83.625,-30.0
2572145,DDD,5.25,-91.0
2574453,DDD,,-81.0
2588215,DDD,19.275,-53.0
2588655,DDD,49.85,-92.0
2590864,DDD,57.525,-39.0
2595457,DDD,13.525,-30.0
2595526,DDD,,-120.0
2595730,DDD,83.075,-32.0
2599883,DDD,,-102.0
2600000,DDD,,-64.0
2605337,DDD,84.125,-30.0
2612069,DDD,59.125,-56.0
2612342,DDD,27.25,-122.0
2615169,DDD,66.55,-94.0
2615956,DDD,43.025,-51.0
2622441,DDD,57.275,-74.0
2635658,DDD,,-20.0
2636552,DDD,10.075,-94.0
2639205,DDD,,-144.0
2639339,DDD,,-80.0
2641935,DDD,75.375,-23.0
2643240,DDD,8.15,-38.0
2646737,DDD,47.1,-121.0
2648271,DDD,4.5,-92.0
2650337,DDD,64.65,-99.0
2653689,DDD,12.15,-10.0
2654602,DDD,15.025,-121.0
2662152,DDD,71.025,-153.0
2668945,DDD,42.275,-50.0
2672908,DDD,,-32.0
2675393,DDD,1.0,-30.0
2677210,DDD,79.15,-109.0
2678380,DDD,72.9,-127.0
2680988,DDD,32.275,-77.0
2681782,DDD,1.75,-30.0
2684043,DDD,74.525,-42.0
2685863,DDD,57.375,-136.0
2689863,DDD,69.025,-116.0
2698109,DDD,,-52.0
2716795,DDD,,
26915,EEE,,-61.0
32553,EEE,,-80.0
35355,EEE,83.2,-30.0
40508,EEE,,-101.0
42638,EEE,80.48,-39.0
43564,EEE,92.6,-18.0
54062,EEE,90.32,-51.0
63112,EEE,86.88,-74.0
66713,EEE,75.24,-155.0
70214,EEE,46.8,-39.0
76579,EEE,11.04,-57.0
88568,EEE,89.36,-132.0
96873,EEE,14.72,-195.0
100758,EEE,,-92.0
101414,EEE,,-163.0
105168,EEE,38.44,-39.0
107339,EEE,96.48,-59.0
110461,EEE,,-122.0
111383,EEE,,-183.0
113698,EEE,27.56,-52.0
113824,EEE,31.4,-108.0
117197,EEE,90.88,-66.0
125619,EEE,,-123.0
126337,EEE,43.52,-183.0
128929,EEE,91.32,-150.0
132123,EEE,88.72,-23.0
134982,EEE,63.2,-113.0
140060,EEE,88.68,-30.0
140518,EEE,14.72,-96.0
141301,EEE,,-159.0
143711,EEE,89.4,-43.0
144448,EEE,94.0,-61.0
146125,EEE,,-36.0
146974,EEE,73.56,-44.0
153788,EEE,67.52,-153.0
160536,EEE,86.96,-26.0
164968,EEE,91.4,-157.0
165509,EEE,51.04,-186.0
171107,EEE,,-167.0
173710,EEE,89.68,-102.0
173834,EEE,91.44,-59.0
174010,EEE,59.76,-47.0
176086,EEE,10.88,-43.0
188273,EEE,91.68,-53.0
189629,EEE,49.88,-23.0
191000,EEE,60.8,-29.0
195234,EEE,24.52,-100.0
197486,EEE,75.12,-124.0
197730,EEE,,-81.0
200095,EEE,88.04,-44.0
202677,EEE,69.56,-67.0
205425,EEE,94.36,-125.0
227192,EEE,77.04,-31.0
227811,EEE,,-166.0
231673,EEE,,-94.0
233311,EEE,93.32,-149.0
233771,EEE,84.32,-43.0
234311,EEE,78.2,-15.0
238249,EEE,,-106.0
242778,EEE,82.2,-66.0
242858,EEE,90.12,-65.0
245316,EEE,38.56,-36.0
245494,EEE,84.96,-103.0
245605,EEE,91.2,-186.0
246060,EEE,99.72,-39.0
248734,EEE,,-107.0
250047,EEE,86.92,-33.0
255449,EEE,,-51.0
259662,EEE,82.08,-61.0
265769,EEE,78.76,-71.0
266915,EEE,26.32,-47.0
269764,EEE,42.32,-12.0
270638,EEE,74.44,-36.0
275162,EEE,35.08,-19.0
278786,EEE,,-100.0
280017,EEE,72.08,-108.0
281656,EEE,15.2,-75.0
282585,EEE,,-102.0
283133,EEE,92.96,-99.0
283811,EEE,,-130.0
286262,EEE,12.48,-9.0
286527,EEE,41.36,-26.0
288282,EEE,78.24,-145.0
288769,EEE,,-100.0
290382,EEE,93.68,-59.0
297853,EEE,95.24,-78.0
300592,EEE,72.32,-31.0
305036,EEE,64.72,-25.0
305783,EEE,91.48,-79.0
306150,EEE,65.56,-157.0
311845,EEE,93.64,-19.0
313501,EEE,86.24,-102.0
324332,EEE,80.04,-53.0
328844,EEE,80.96,-145.0
328942,EEE,91.52,-49.0
329673,EEE,84.72,-54.0
330354,EEE,,-179.0
330530,EEE,24.52,-53.0
330937,EEE,,-75.0
333493,EEE,76.84,-158.0
333976,EEE,11.2,-36.0
334154,EEE,55.32,-36.0
336277,EEE,,-32.0
336402,EEE,87.64,-58.0
338894,EEE,66.24,-45.0
339353,EEE,,-81.0
339640,EEE,90.32,-103.0
339785,EEE,54.48,-149.0
342962,EEE,73.24,-47.0
343543,EEE,92.6,-38.0
344676,EEE,71.0,-96.0
347518,EEE,88.96,-82.0
348351,EEE,75.28,-67.0
348655,EEE,48.76,-85.0
348708,EEE,,-113.0
355205,EEE,,-106.0
356568,EEE,84.04,-58.0
357493,EEE,,-72.0
359590,EEE,,-75.0
363939,EEE,81.92,-75.0
365222,EEE,74.52,-26.0
365405,EEE,,-23.0
365762,EEE,18.56,-92.0
368483,EEE,10.56,-85.0
369119,EEE,62.72,-150.0
374192,EEE,90.4,-37.0
374739,EEE,52.72,-82.0
378920,EEE,93.28,-38.0
379528,EEE,58.0,-49.0
384797,EEE,79.4,-103.0
387537,EEE,69.2,-36.0
387648,EEE,92.8,-107.0
388252,EEE,,-101.0
388912,EEE,13.28,-24.0
388923,EEE,88.8,-123.0
390029,EEE,86.92,-22.0
391466,EEE,77.36,-11.0
392250,EEE,,-88.0
392994,EEE,96.04,-138.0
394060,EEE,64.96,-44.0
396631,EEE,69.36,-27.0
397149,EEE,42.04,-64.0
397557,EEE,49.24,-172.0
397797,EEE,9.12,-29.0
398877,EEE,77.72,-136.0
400208,EEE,,-92.0
401011,EEE,76.64,-67.0
401296,EEE,84.6,-67.0
402808,EEE,,-92.0
404050,EEE,33.44,-80.0
404449,EEE,70.84,-29.0
406121,EEE,83.76,-23.0
406549,EEE,74.88,-109.0
407453,EEE,86.2,-28.0
407876,EEE,7.84,-127.0
411381,EEE,,-117.0
412911,EEE,69.0,-67.0
413190,EEE,,-90.0
413702,EEE,7.36,-26.0
416420,EEE,81.44,-46.0
417724,EEE,84.44,-38.0
418900,EEE,76.16,-17.0
419223,EEE,88.2,-53.0
420173,EEE,96.12,-80.0
425274,EEE,41.28,-162.0
425714,EEE,10.56,-103.0
427413,EEE,93.0,-36.0
431014,EEE,72.08,-127.0
434562,EEE,95.8,-150.0
434573,EEE,,-52.0
434759,EEE,87.0,-117.0
435277,EEE,86.88,-153.0
438283,EEE,29.92,-49.0
440610,EEE,87.08,-38.0
441540,EEE,89.32,-52.0
441858,EEE,65.68,-149.0
442807,EEE,82.44,-83.0
442937,EEE,14.24,-180.0
443181,EEE,79.56,-67.0
444403,EEE,77.2,-53.0
444925,EEE,,-42.0
445972,EEE,98.24,-52.0
446324,EEE,92.96,-101.0
446397,EEE,86.28,-30.0
465392,EEE,87.88,-22.0
465564,EEE,86.72,-57.0
465619,EEE,83.64,-18.0
465777,EEE,62.04,-75.0
465845,EEE,14.72,-25.0
466430,EEE,,-52.0
466961,EEE,91.76,-166.0
467302,EEE,88.8,-31.0
467363,EEE,,-89.0
468902,EEE,83.08,-26.0
469113,EEE,89.52,-31.0
469281,EEE,81.68,-15.0
469959,EEE,32.4,-30.0
470002,EEE,,-96.0
470534,EEE,34.56,-52.0
470674,EEE,,-90.0
471580,EEE,85.64,-185.0
472087,EEE,88.36,-59.0
472290,EEE,86.36,-130.0
472336,EEE,81.8,-127.0
472857,EEE,59.0,-22.0
473706,EEE,14.56,-81.0
473739,EEE,82.32,-32.0
473943,EEE,22.24,-59.0
475370,EEE,91.08,-30.0
475893,EEE,63.0,-143.0
478212,EEE,60.92,-12.0
478435,EEE,29.52,-24.0
478562,EEE,73.88,-52.0
479753,EEE,75.32,-101.0
480115,EEE,84.48,-173.0
481934,EEE,,-108.0
482012,EEE,63.92,-185.0
482406,EEE,54.56,-138.0
482726,EEE,87.68,-158.0
483108,EEE,81.44,-113.0
483706,EEE,79.52,-38.0
484361,EEE,,-46.0
485374,EEE,70.64,-52.0
485582,EEE,74.72,-93.0
485898,EEE,58.68,-142.0
485909,EEE,61.2,-92.0
486545,EEE,85.76,-155.0
486964,EEE,9.92,-30.0
487588,EEE,91.0,-128.0
487621,EEE,88.84,-144.0
490081,EEE,95.2,-48.0
490327,EEE,,-103.0
490768,EEE,89.88,-127.0
491578,EEE,66.72,-123.0
491771,EEE,71.32,-141.0
493743,EEE,,-80.0
493876,EEE,76.32,-36.0
493988,EEE,94.76,-19.0
494211,EEE,85.48,-30.0
494383,EEE,,-89.0
495887,EEE,89.48,-32.0
499400,EEE,87.36,-29.0
499881,EEE,61.4,-44.0
500189,EEE,92.96,-25.0
500779,EEE,85.4,-28.0
501918,EEE,26.2,-25.0
501921,EEE,86.56,-155.0
502303,EEE,,-46.0
502393,EEE,90.88,-32.0
502479,EEE,,-32.0
502833,EEE,42.08,-38.0
503015,EEE,,-36.0
504404,EEE,90.0,-51.0
504492,EEE,90.44,-32.0
505700,EEE,69.08,-22.0
505722,EEE,80.48,-158.0
505727,EEE,89.12,-24.0
506504,EEE,61.28,-43.0
506618,EEE,37.96,-116.0
507300,EEE,,-22.0
507375,EEE,83.56,-28.0
507844,EEE,59.92,-132.0
508244,EEE,78.68,-31.0
508829,EEE,46.48,-138.0
509156,EEE,51.72,-22.0
509402,EEE,,-89.0
510169,EEE,31.72,-46.0
510401,EEE,82.28,-37.0
510460,EEE,89.4,-28.0
510694,EEE,72.2,-29.0
512693,EEE,,-28.0
514040,EEE,,-145.0
515774,EEE,90.28,-72.0
515821,EEE,29.0,-22.0
516047,EEE,11.52,-136.0
518805,EEE,,-29.0
518906,EEE,,-28.0
519258,EEE,,-95.0
519684,EEE,89.64,-65.0
520337,EEE,,-145.0
521542,EEE,,-42.0
522484,EEE,85.76,-51.0
522994,EEE,53.2,-32.0
523169,EEE,77.44,-94.0
524631,EEE,52.0,-46.0
525246,EEE,41.28,-51.0
525703,EEE,81.28,-22.0
526051,EEE,,-180.0
526073,EEE,74.8,-38.0
528021,EEE,95.36,-102.0
528083,EEE,84.6,-18.0
528961,EEE,,-143.0
529503,EEE,,-24.0
529509,EEE,11.36,-24.0
529512,EEE,79.88,-17.0
530172,EEE,10.88,-28.0
530360,EEE,80.36,-29.0
530765,EEE,71.04,-18.0
531097,EEE,11.52,-185.0
532491,EEE,85.68,-63.0
533012,EEE,26.68,-32.0
533311,EEE,94.2,-29.0
534371,EEE,93.12,-37.0
535259,EEE,86.24,-16.0
537929,EEE,78.24,-30.0
538040,EEE,61.52,-88.0
538887,EEE,92.16,-29.0
539063,EEE,92.4,-32.0
539695,EEE,4.16,-32.0
539775,EEE,,-96.0
539990,EEE,48.56,-36.0
541040,EEE,39.96,-116.0
541174,EEE,74.72,-60.0
543417,EEE,64.44,-86.0
543474,EEE,71.44,-25.0
543576,EEE,,-79.0
544383,EEE,90.24,-60.0
544791,EEE,66.0,-45.0
545740,EEE,88.48,-65.0
545758,EEE,76.88,-158.0
546604,EEE,69.12,-170.0
547173,EEE,88.44,-142.0
547424,EEE,78.88,-32.0
548861,EEE,62.48,-185.0
548992,EEE,28.36,-79.0
548994,EEE,89.76,-73.0
549139,EEE,,-156.0
549262,EEE,74.28,-81.0
549681,EEE,51.52,-32.0
549960,EEE,91.04,-53.0
550025,EEE,77.08,-60.0
550059,EEE,15.52,-29.0
550393,EEE,70.52,-109.0
551017,EEE,68.76,-114.0
551182,EEE,,-144.0
551430,EEE,35.48,-42.0
552485,EEE,15.52,-22.0
552795,EEE,56.92,-24.0
553568,EEE,14.08,-35.0
553943,EEE,33.44,-30.0
554052,EEE,95.52,-129.0
554132,EEE,10.08,-31.0
554235,EEE,31.44,-44.0
554459,EEE,12.0,-142.0
554583,EEE,79.32,-29.0
554999,EEE,,-5.0
555020,EEE,,-130.0
555228,EEE,73.52,-38.0
555447,EEE,83.56,-80.0
555925,EEE,,-124.0
556109,EEE,85.96,-89.0
556177,EEE,77.52,-22.0
556211,EEE,86.12,-106.0
556231,EEE,78.08,-29.0
556450,EEE,,-74.0
556521,EEE,79.32,-86.0
556645,EEE,81.44,-30.0
556709,EEE,82.84,-43.0
556742,EEE,,-130.0
556836,EEE,,-178.0
557147,EEE,53.56,-44.0
557415,EEE,87.48,-81.0
557490,EEE,6.24,-83.0
558054,EEE,91.08,-52.0
558444,EEE,41.8,-102.0
558463,EEE,54.28,-144.0
559519,EEE,,-35.0
559551,EEE,78.4,-43.0
559617,EEE,82.16,-31.0
559645,EEE,,-29.0
559758,EEE,53.44,-35.0
559912,EEE,80.32,-191.0
560326,EEE,7.52,-95.0
560502,EEE,45.08,-31.0
560723,EEE,74.12,-93.0
560734,EEE,16.0,-28.0
560784,EEE,93.32,-38.0
560876,EEE,73.44,-19.0
560924,EEE,,-86.0
560928,EEE,86.4,-138.0
561054,EEE,17.68,-52.0
561192,EEE,77.48,-100.0
561208,EEE,63.36,-30.0
561519,EEE,42.96,-149.0
561740,EEE,,-109.0
561787,EEE,,-116.0
561826,EEE,79.28,-38.0
562315,EEE,,-172.0
562675,EEE,,-185.0
563418,EEE,91.4,-102.0
563666,EEE,60.2,-30.0
563967,EEE,74.4,-73.0
563990,EEE,,-96.0
564444,EEE,,-46.0
564700,EEE,87.96,17.0
564714,EEE,80.32,-71.0
564894,EEE,91.44,-22.0
565275,EEE,,-143.0
565561,EEE,12.64,-185.0
565883,EEE,84.72,-96.0
566071,EEE,50.16,-32.0
566201,EEE,69.84,-190.0
566306,EEE,,-146.0
566310,EEE,85.88,-57.0
566664,EEE,76.6,-78.0
566970,EEE,,-179.0
567752,EEE,86.24,-156.0
567779,EEE,9.12,-116.0
567892,EEE,,-149.0
567950,EEE,47.76,-22.0
568751,EEE,,
568813,EEE,89.92,-149.0
569342,EEE,79.8,-10.0
569358,EEE,64.32,-12.0
569560,EEE,84.92,-32.0
569694,EEE,89.12,-165.0
569706,EEE,67.92,-29.0
570377,EEE,30.88,-74.0
570414,EEE,31.96,-94.0
570448,EEE,9.6,-95.0
570453,EEE,64.12,-81.0
570488,EEE,52.24,-32.0
570626,EEE,80.08,-193.0
571186,EEE,80.6,-191.0
571443,EEE,90.88,-150.0
571448,EEE,81.36,-130.0
571595,EEE,67.0,-106.0
571610,EEE,86.92,-185.0
571617,EEE,,-190.0
571620,EEE,78.28,-154.0
571686,EEE,93.36,-81.0
571710,EEE,,-134.0
571711,EEE,,-191.0
571754,EEE,,-136.0
571818,EEE,85.88,-144.0
571963,EEE,,-71.0
571992,EEE,44.28,-42.0
572021,EEE,,-71.0
572024,EEE,71.56,-102.0
572080,EEE,11.84,-72.0
572146,EEE,,-144.0
572154,EEE,37.8,-87.0
572168,EEE,66.2,-185.0
572186,EEE,,-185.0
572279,EEE,35.16,-144.0
572303,EEE,90.88,-109.0
572396,EEE,86.28,-185.0
572403,EEE,,-31.0
572515,EEE,91.2,-156.0
572570,EEE,89.0,-144.0
572602,EEE,89.28,-124.0
572658,EEE,,-191.0
572659,EEE,,-190.0
572891,EEE,79.56,-190.0
572944,EEE,15.92,-179.0
573110,EEE,,-134.0
573153,EEE,81.52,-185.0
573200,EEE,86.32,-170.0
573214,EEE,81.32,-130.0
573242,EEE,,-157.0
573244,EEE,,-144.0
573292,EEE,81.36,-174.0
573336,EEE,88.88,-92.0
573377,EEE,84.52,-29.0
573440,EEE,91.72,-43.0
573462,EEE,54.36,-59.0
573547,EEE,,-96.0
573550,EEE,46.76,-58.0
573593,EEE,72.8,-136.0
573662,EEE,76.32,-127.0
573701,EEE,8.0,-96.0
573742,EEE,73.68,-184.0
573920,EEE,84.6,-80.0
573944,EEE,,-73.0
574038,EEE,80.12,-92.0
574101,EEE,,-190.0
574259,EEE,84.32,-165.0
574399,EEE,,-149.0
574507,EEE,80.56,-80.0
574586,EEE,93.44,-65.0
574608,EEE,92.6,-94.0
574670,EEE,,-176.0
574830,EEE,94.16,-88.0
574888,EEE,,-129.0
574983,EEE,49.16,-22.0
575047,EEE,78.2,-127.0
575166,EEE,85.0,-74.0
575208,EEE,,-38.0
575241,EEE,82.8,-132.0
575318,EEE,10.4,-184.0
575336,EEE,80.88,-122.0
575343,EEE,13.12,-184.0
575401,EEE,86.0,-138.0
575419,EEE,45.0,-129.0
575469,EEE,,-144.0
575545,EEE,56.68,-59.0
575553,EEE,78.64,-37.0
575601,EEE,12.0,-63.0
575703,EEE,81.4,-116.0
575733,EEE,85.0,-165.0
575745,EEE,86.04,-144.0
575762,EEE,68.64,-22.0
575763,EEE,74.6,-148.0
575764,EEE,90.12,-109.0
576036,EEE,83.4,-74.0
576191,EEE,86.04,-150.0
576202,EEE,,-109.0
576292,EEE,8.0,-141.0
576298,EEE,,-149.0
576301,EEE,,-176.0
576405,EEE,93.92,-31.0
576409,EEE,,-60.0
576439,EEE,82.52,-46.0
576481,EEE,,-117.0
576516,EEE,82.24,-109.0
576606,EEE,14.08,-74.0
576631,EEE,,-74.0
576750,EEE,81.88,-80.0
576834,EEE,,-38.0
576909,EEE,88.48,-35.0
576962,EEE,83.56,-96.0
577148,EEE,56.6,-108.0
577235,EEE,82.24,-124.0
577352,EEE,,-172.0
577427,EEE,40.88,-124.0
577551,EEE,71.56,-148.0
577560,EEE,14.8,-148.0
577603,EEE,,-138.0
577686,EEE,83.44,-31.0
577735,EEE,81.56,-149.0
577784,EEE,85.12,-79.0
577887,EEE,,-149.0
577995,EEE,93.96,-127.0
578000,EEE,83.12,-59.0
578034,EEE,90.68,-117.0
578056,EEE,62.36,-136.0
578438,EEE,88.68,-79.0
578450,EEE,48.64,-92.0
578472,EEE,,-96.0
578623,EEE,33.76,-79.0
578654,EEE,39.44,-144.0
578722,EEE,,-169.0
578725,EEE,22.8,-31.0
578736,EEE,54.44,-100.0
578820,EEE,78.24,-116.0
579011,EEE,81.4,-109.0
579027,EEE,38.12,-56.0
579098,EEE,,-156.0
579130,EEE,78.96,-72.0
579199,EEE,,-164.0
579206,EEE,,-114.0
579321,EEE,,-149.0
579340,EEE,86.52,-79.0
579343,EEE,91.04,-44.0
579499,EEE,,-109.0
579604,EEE,,-109.0
579723,EEE,55.04,-81.0
580372,EEE,56.04,-132.0
580689,EEE,34.2,-80.0
580719,EEE,94.92,-44.0
580774,EEE,34.88,-15.0
580970,EEE,84.52,-30.0
581011,EEE,39.64,-148.0
581047,EEE,,-80.0
581123,EEE,81.96,-144.0
581179,EEE,70.08,-29.0
581234,EEE,87.76,-143.0
581340,EEE,88.0,-22.0
581438,EEE,91.76,-86.0
581439,EEE,13.28,-149.0
581453,EEE,,-65.0
581533,EEE,79.2,-32.0
581708,EEE,72.56,-16.0
581716,EEE,81.04,-31.0
581744,EEE,82.36,-95.0
581914,EEE,53.6,-71.0
582087,EEE,83.4,-101.0
582170,EEE,,-114.0
582514,EEE,67.8,-144.0
582723,EEE,84.96,-65.0
582768,EEE,9.28,-50.0
582827,EEE,61.04,-36.0
582913,EEE,86.56,-32.0
582983,EEE,,-135.0
583032,EEE,93.88,-36.0
583052,EEE,86.0,-95.0
583186,EEE,52.36,-128.0
583192,EEE,79.92,-63.0
583238,EEE,94.76,-45.0
583427,EEE,,-92.0
583714,EEE,64.4,-53.0
583833,EEE,,-57.0
583839,EEE,32.88,-138.0
583844,EEE,,-79.0
583855,EEE,86.6,-46.0
583933,EEE,56.24,-25.0
584115,EEE,,-138.0
584191,EEE,92.12,-32.0
584386,EEE,82.16,-46.0
584414,EEE,91.88,-35.0
584443,EEE,93.84,-85.0
584444,EEE,,-135.0
584514,EEE,,-138.0
584553,EEE,80.0,-1.0
584567,EEE,8.96,-138.0
584913,EEE,,-128.0
584923,EEE,14.72,-81.0
585011,EEE,93.08,-63.0
585056,EEE,,-117.0
585279,EEE,87.36,-49.0
585433,EEE,82.28,-74.0
585455,EEE,90.16,-89.0
585464,EEE,86.68,-127.0
585471,EEE,91.44,-81.0
585681,EEE,66.04,-127.0
585758,EEE,,-132.0
585769,EEE,64.2,-107.0
585837,EEE,88.24,-129.0
586046,EEE,83.24,-94.0
586047,EEE,92.12,-100.0
586060,EEE,,-129.0
586132,EEE,64.52,-63.0
586137,EEE,88.56,-113.0
586236,EEE,80.56,-129.0
586261,EEE,87.12,-30.0
586314,EEE,,-129.0
586473,EEE,47.0,-45.0
586476,EEE,91.96,-37.0
586587,EEE,,-116.0
586621,EEE,71.08,-128.0
586668,EEE,81.8,-79.0
586716,EEE,79.36,-86.0
586750,EEE,78.72,-85.0
586838,EEE,86.76,-125.0
586921,EEE,89.72,-102.0
586962,EEE,80.4,-59.0
586979,EEE,35.4,-81.0
587014,EEE,51.04,-100.0
587122,EEE,61.4,-115.0
587226,EEE,,-108.0
587319,EEE,87.32,-109.0
587346,EEE,58.4,-102.0
587382,EEE,31.92,-86.0
587547,EEE,71.16,-102.0
587616,EEE,68.76,-117.0
587621,EEE,69.76,-121.0
587677,EEE,81.48,-102.0
587682,EEE,89.52,-113.0
587714,EEE,85.8,-36.0
587884,EEE,34.32,-80.0
587906,EEE,98.84,-59.0
587911,EEE,81.96,-22.0
588125,EEE,85.52,-102.0
588231,EEE,75.28,-109.0
588280,EEE,90.56,-117.0
588383,EEE,,-45.0
588402,EEE,92.36,-74.0
588442,EEE,64.92,-116.0
588502,EEE,88.68,-116.0
588524,EEE,88.84,-115.0
588583,EEE,,-89.0
588628,EEE,88.56,-115.0
588676,EEE,79.84,-107.0
588694,EEE,,-115.0
588706,EEE,,-113.0
588710,EEE,79.72,-95.0
588835,EEE,36.56,-102.0
588852,EEE,,-100.0
588942,EEE,79.64,-113.0
588974,EEE,,-99.0
589018,EEE,26.92,-53.0
589023,EEE,,-106.0
589055,EEE,36.72,-95.0
589211,EEE,77.44,-74.0
589327,EEE,79.84,-31.0
589380,EEE,88.2,-72.0
589472,EEE,,-109.0
589484,EEE,,-56.0
589506,EEE,50.36,-51.0
589517,EEE,41.44,-100.0
589555,EEE,,2.0
589799,EEE,,-60.0
589856,EEE,15.52,-108.0
589894,EEE,75.36,-95.0
589902,EEE,88.16,-108.0
590017,EEE,88.96,-38.0
590072,EEE,,-32.0
590436,EEE,,-100.0
590626,EEE,71.64,-95.0
590744,EEE,77.08,-85.0
590877,EEE,89.88,-86.0
590882,EEE,76.16,-81.0
590942,EEE,,-102.0
590961,EEE,73.44,-102.0
591021,EEE,92.92,-32.0
591165,EEE,13.92,-79.0
591178,EEE,,-59.0
591375,EEE,96.32,-85.0
591388,EEE,89.16,-99.0
591398,EEE,,-43.0
591424,EEE,40.44,-88.0
591566,EEE,75.96,-100.0
591719,EEE,13.76,-87.0
591869,EEE,73.76,-44.0
591942,EEE,85.64,-100.0
591944,EEE,47.96,-95.0
591958,EEE,96.2,-72.0
591995,EEE,82.64,-71.0
592003,EEE,90.6,-35.0
592051,EEE,68.08,-28.0
592172,EEE,20.68,-66.0
592250,EEE,85.16,-30.0
592581,EEE,,-95.0
592609,EEE,92.0,-95.0
592787,EEE,86.16,-49.0
592791,EEE,53.16,-22.0
592842,EEE,41.56,-35.0
592895,EEE,91.88,-86.0
592961,EEE,97.6,-53.0
592997,EEE,70.6,-28.0
593348,EEE,,-66.0
593362,EEE,10.88,-91.0
593400,EEE,9.12,-31.0
593487,EEE,76.28,-84.0
593534,EEE,56.32,-37.0
593587,EEE,80.76,-57.0
593787,EEE,37.04,-35.0
593845,EEE,,-81.0
593924,EEE,88.12,-78.0
594111,EEE,61.8,-53.0
594157,EEE,88.4,-57.0
594199,EEE,91.2,-59.0
594233,EEE,14.72,-37.0
594246,EEE,60.72,-84.0
